time,x,y,z,qx,qy,qz,qw,cov_00,cov_01,cov_02,cov_03,cov_04,cov_05,cov_10,cov_11,cov_12,cov_13,cov_14,cov_15,cov_20,cov_21,cov_22,cov_23,cov_24,cov_25,cov_30,cov_31,cov_32,cov_33,cov_34,cov_35,cov_40,cov_41,cov_42,cov_43,cov_44,cov_45,cov_50,cov_51,cov_52,cov_53,cov_54,cov_55
1786181289.775593996,-0.010738,-0.017490,-0.006917,-0.004496,0.003610,0.001474,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.779947042,-0.010718,-0.017471,-0.006973,-0.004484,0.003606,0.001470,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.785413027,-0.010695,-0.017446,-0.007043,-0.004477,0.003606,0.001470,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.789764881,-0.010679,-0.017427,-0.007098,-0.004479,0.003610,0.001474,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.795608997,-0.010658,-0.017399,-0.007171,-0.004488,0.003616,0.001476,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.799801350,-0.010642,-0.017378,-0.007225,-0.004501,0.003621,0.001474,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.805584908,-0.010615,-0.017350,-0.007301,-0.004517,0.003622,0.001472,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.810213089,-0.010591,-0.017328,-0.007363,-0.004529,0.003619,0.001472,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.815398216,-0.010566,-0.017303,-0.007431,-0.004539,0.003619,0.001472,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.819790125,-0.010546,-0.017281,-0.007487,-0.004545,0.003621,0.001472,0.999982,1.548474e-06,-2.982175e-07,3.236077e-07,-3.836717e-08,-7.216728e-08,-6.085679e-09,-2.982175e-07,1.882071e-06,-1.256889e-07,1.196187e-07,1.610931e-08,1.211154e-07,3.236077e-07,-1.256889e-07,1.343103e-06,-1.316451e-07,-1.247538e-07,3.482506e-08,-3.836717e-08,1.196187e-07,-1.316451e-07,1.206220e-07,1.773719e-08,-3.335547e-08,-7.216728e-08,1.610931e-08,-1.247538e-07,1.773719e-08,6.098967e-08,-1.251418e-08,-6.085679e-09,1.211154e-07,3.482506e-08,-3.335547e-08,-1.251418e-08,7.771968e-08
1786181289.825584412,-0.011036,-0.017143,-0.005296,-0.004920,0.003370,0.001900,0.999980,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.829680204,-0.011038,-0.017120,-0.005303,-0.004937,0.003374,0.001897,0.999980,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.835588932,-0.011038,-0.017084,-0.005315,-0.004940,0.003369,0.001896,0.999980,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.839879751,-0.011036,-0.017059,-0.005323,-0.004925,0.003357,0.001896,0.999980,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.845611572,-0.011033,-0.017025,-0.005335,-0.004917,0.003351,0.001895,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.849932194,-0.011032,-0.016999,-0.005344,-0.004918,0.003353,0.001892,0.999980,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.855591297,-0.011035,-0.016966,-0.005355,-0.004916,0.003357,0.001892,0.999980,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.859762430,-0.011037,-0.016940,-0.005363,-0.004911,0.003362,0.001895,0.999980,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.865607500,-0.011039,-0.016905,-0.005375,-0.004907,0.003365,0.001893,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.869836330,-0.011037,-0.016879,-0.005385,-0.004906,0.003365,0.001889,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.875636339,-0.011028,-0.016846,-0.005400,-0.004904,0.003361,0.001876,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.879776001,-0.011021,-0.016823,-0.005410,-0.004901,0.003357,0.001863,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.885599852,-0.011015,-0.016790,-0.005423,-0.004893,0.003355,0.001860,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.889816284,-0.011015,-0.016768,-0.005430,-0.004883,0.003357,0.001869,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.895588398,-0.011018,-0.016737,-0.005440,-0.004868,0.003362,0.001880,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.899889946,-0.011019,-0.016715,-0.005448,-0.004856,0.003366,0.001887,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.905583620,-0.011016,-0.016685,-0.005459,-0.004852,0.003363,0.001885,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.909928560,-0.011010,-0.016662,-0.005468,-0.004859,0.003353,0.001876,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.915604115,-0.011004,-0.016632,-0.005481,-0.004871,0.003352,0.001869,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.919939995,-0.011001,-0.016610,-0.005491,-0.004885,0.003358,0.001866,0.999981,1.555186e-06,-3.101797e-07,3.107376e-07,-3.665105e-08,-6.582940e-08,-1.816925e-08,-3.101797e-07,1.854637e-06,-1.820978e-07,1.423855e-07,2.732897e-08,1.018095e-07,3.107376e-07,-1.820978e-07,1.356014e-06,-1.449487e-07,-1.376882e-07,3.085801e-08,-3.665105e-08,1.423855e-07,-1.449487e-07,1.443448e-07,2.671078e-08,-3.511474e-08,-6.582940e-08,2.732897e-08,-1.376882e-07,2.671078e-08,6.809166e-08,-1.330542e-08,-1.816925e-08,1.018095e-07,3.085801e-08,-3.511474e-08,-1.330542e-08,6.973383e-08
1786181289.925600052,-0.011495,-0.017685,-0.004256,-0.005006,0.003601,0.001809,0.999979,1.502551e-06,-3.003669e-07,3.194983e-07,-4.429823e-08,-7.671547e-08,-3.709180e-09,-3.003669e-07,1.932919e-06,-1.581516e-07,1.149337e-07,2.389006e-08,1.393672e-07,3.194983e-07,-1.581516e-07,1.323324e-06,-1.423234e-07,-1.257526e-07,3.465147e-08,-4.429823e-08,1.149337e-07,-1.423234e-07,1.229030e-07,2.084843e-08,-3.634656e-08,-7.671547e-08,2.389006e-08,-1.257526e-07,2.084843e-08,6.518989e-08,-1.310920e-08,-3.709180e-09,1.393672e-07,3.465147e-08,-3.634656e-08,-1.310920e-08,9.286525e-08
1786181289.929973125,-0.011512,-0.017682,-0.004240,-0.005019,0.003605,0.001809,0.999979,1.502551e-06,-3.003669e-07,3.194983e-07,-4.429823e-08,-7.671547e-08,-3.709180e-09,-3.003669e-07,1.932919e-06,-1.581516e-07,1.149337e-07,2.389006e-08,1.393672e-07,3.194983e-07,-1.581516e-07,1.323324e-06,-1.423234e-07,-1.257526e-07,3.465147e-08,-4.429823e-08,1.149337e-07,-1.423234e-07,1.229030e-07,2.084843e-08,-3.634656e-08,-7.671547e-08,2.389006e-08,-1.257526e-07,2.084843e-08,6.518989e-08,-1.310920e-08,-3.709180e-09,1.393672e-07,3.465147e-08,-3.634656e-08,-1.310920e-08,9.286525e-08
1786181289.935590506,-0.011530,-0.017677,-0.004219,-0.005028,0.003607,0.001806,0.999979,1.502551e-06,-3.003669e-07,3.194983e-07,-4.429823e-08,-7.671547e-08,-3.709180e-09,-3.003669e-07,1.932919e-06,-1.581516e-07,1.149337e-07,2.389006e-08,1.393672e-07,3.194983e-07,-1.581516e-07,1.323324e-06,-1.423234e-07,-1.257526e-07,3.465147e-08,-4.429823e-08,1.149337e-07,-1.423234e-07,1.229030e-07,2.084843e-08,-3.634656e-08,-7.671547e-08,2.389006e-08,-1.257526e-07,2.084843e-08,6.518989e-08,-1.310920e-08,-3.709180e-09,1.393672e-07,3.465147e-08,-3.634656e-08,-1.310920e-08,9.286525e-08
1786181289.939632654,-0.011540,-0.017674,-0.004205,-0.005027,0.003604,0.001802,0.999979,1.502551e-06,-3.003669e-07,3.194983e-07,-4.429823e-08,-7.671547e-08,-3.709180e-09,-3.003669e-07,1.932919e-06,-1.581516e-07,1.149337e-07,2.389006e-08,1.393672e-07,3.194983e-07,-1.581516e-07,1.323324e-06,-1.423234e-07,-1.257526e-07,3.465147e-08,-4.429823e-08,1.149337e-07,-1.423234e-07,1.229030e-07,2.084843e-08,-3.634656e-08,-7.671547e-08,2.389006e-08,-1.257526e-07,2.084843e-08,6.518989e-08,-1.310920e-08,-3.709180e-09,1.393672e-07,3.465147e-08,-3.634656e-08,-1.310920e-08,9.286525e-08
1786181289.945614576,-0.011553,-0.017669,-0.004184,-0.005025,0.003603,0.001799,0.999979,1.502551e-06,-3.003669e-07,3.194983e-07,-4.429823e-08,-7.671547e-08,-3.709180e-09,-3.003669e-07,1.932919e-06,-1.581516e-07,1.149337e-07,2.389006e-08,1.393672e-07,3.194983e-07,-1.581516e-07,1.323324e-06,-1.423234e-07,-1.257526e-07,3.465147e-08,-4.429823e-08,1.149337e-07,-1.423234e-07,1.229030e-07,2.084843e-08,-3.634656e-08,-7.671547e-08,2.389006e-08,-1.257526e-07,2.084843e-08,6.518989e-08,-1.310920e-08,-3.709180e-09,1.393672e-07,3.465147e-08,-3.634656e-08,-1.310920e-08,9.286525e-08
1786181289.950155497,-0.011564,-0.017665,-0.004168,-0.005021,0.003602,0.001799,0.999979,1.502551e-06,-3.003669e-07,3.194983e-07,-4.429823e-08,-7.671547e-08,-3.709180e-09,-3.003669e-07,1.932919e-06,-1.581516e-07,1.149337e-07,2.389006e-08,1.393672e-07,3.194983e-07,-1.581516e-07,1.323324e-06,-1.423234e-07,-1.257526e-07,3.465147e-08,-4.429823e-08,1.149337e-07,-1.423234e-07,1.229030e-07,2.084843e-08,-3.634656e-08,-7.671547e-08,2.389006e-08,-1.257526e-07,2.084843e-08,6.518989e-08,-1.310920e-08,-3.709180e-09,1.393672e-07,3.465147e-08,-3.634656e-08,-1.310920e-08,9.286525e-08
1786181289.955435753,-0.011582,-0.017659,-0.004146,-0.005029,0.003608,0.001793,0.999979,1.502551e-06,-3.003669e-07,3.194983e-07,-4.429823e-08,-7.671547e-08,-3.709180e-09,-3.003669e-07,1.932919e-06,-1.581516e-07,1.149337e-07,2.389006e-08,1.393672e-07,3.194983e-07,-1.581516e-07,1.323324e-06,-1.423234e-07,-1.257526e-07,3.465147e-08,-4.429823e-08,1.149337e-07,-1.423234e-07,1.229030e-07,2.084843e-08,-3.634656e-08,-7.671547e-08,2.389006e-08,-1.257526e-07,2.084843e-08,6.518989e-08,-1.310920e-08,-3.709180e-09,1.393672e-07,3.465147e-08,-3.634656e-08,-1.310920e-08,9.286525e-08
1786181289.959733725,-0.011602,-0.017653,-0.004127,-0.005041,0.003615,0.001790,0.999979,1.502551e-06,-3.003669e-07,3.194983e-07,-4.429823e-08,-7.671547e-08,-3.709180e-09,-3.003669e-07,1.932919e-06,-1.581516e-07,1.149337e-07,2.389006e-08,1.393672e-07,3.194983e-07,-1.581516e-07,1.323324e-06,-1.423234e-07,-1.257526e-07,3.465147e-08,-4.429823e-08,1.149337e-07,-1.423234e-07,1.229030e-07,2.084843e-08,-3.634656e-08,-7.671547e-08,2.389006e-08,-1.257526e-07,2.084843e-08,6.518989e-08,-1.310920e-08,-3.709180e-09,1.393672e-07,3.465147e-08,-3.634656e-08,-1.310920e-08,9.286525e-08
