time,ax,ay,az,gx,gy,gz
1786181302.829757452,0.347633004,0.014790516,1.011462688,0.012554201,0.035435766,-0.248583317
1786181302.835608006,0.321998239,0.013813954,0.957995892,-0.027925851,0.033305243,-0.15697059
1786181302.839873314,0.307593942,0.048970204,1.002917767,-0.000228972,0.051414736,-0.125012636
1786181302.845623016,0.166968957,-0.021586437,0.907702923,-0.016207939,0.038631558,-0.096250497
1786181302.849916935,0.068580277,0.038716298,1.034656048,-0.008751089,0.049284205,-0.069618888
1786181302.855648994,0.113746293,-0.008891124,0.965564251,0.012554201,0.049284205,-0.051509395
1786181302.859895229,0.113746293,-0.008891124,0.965564251,0.012554201,0.049284205,-0.051509395
1786181302.865607262,0.056617387,0.00429247,1.066394329,-0.000228972,0.048218943,-0.005703025
1786181302.869798899,0.056617387,0.00429247,1.066394329,-0.000228972,0.048218943,-0.005703025
1786181302.875646830,0.006812701,-0.000346202,1.053943157,-0.00662056,0.029044183,0.004949622
1786181302.879653692,0.006812701,-0.000346202,1.053943157,-0.00662056,0.029044183,0.004949622
1786181302.885618925,-0.104027145,0.011128407,1.05882597,-0.011946881,0.015195744,0.002819091
1786181302.889728308,-0.104027145,0.011128407,1.05882597,-0.011946881,0.015195744,0.002819091
1786181302.895607233,-0.120140426,-0.012797374,0.973376751,-0.001294237,0.000282042,0.000688568
1786181302.899817467,-0.120140426,-0.012797374,0.973376751,-0.001294237,0.000282042,0.000688568
1786181302.905631542,-0.093529098,-0.104594246,0.915759563,0.015749995,-0.01889272,0.012406472
1786181302.910005093,-0.065452926,-0.065775886,0.929431438,0.041316345,-0.010370604,0.006014887
1786181302.915608883,-0.052269332,-0.050639171,1.012439251,0.0636869,-0.032741159,-0.004637755
1786181302.919917822,-0.052269332,-0.050639171,1.012439251,0.0636869,-0.032741159,-0.004637755
1786181302.925613165,-0.03566777,0.036519032,1.151355267,0.102036417,-0.0284801,-0.012094609
1786181302.929848433,-0.03566777,0.036519032,1.151355267,0.102036417,-0.0284801,-0.012094609
1786181302.935608149,0.000220904,0.019917469,0.854724407,0.067947954,-0.01676219,-0.008898817
1786181302.939888716,0.000220904,0.019917469,0.854724407,0.067947954,-0.01676219,-0.008898817
1786181302.945609808,-0.004661909,0.059468251,0.881579876,-0.019403733,-0.012501133,0.000688568
1786181302.949893236,-0.004661909,0.059468251,0.881579876,-0.019403733,-0.012501133,0.000688568
1786181302.955607414,-0.037620895,0.038472157,1.316150188,-0.083319604,-0.0284801,0.00388436
1786181302.959847927,-0.037620895,0.038472157,1.316150188,-0.083319604,-0.0284801,0.00388436
1786181302.965620756,-0.025413861,-0.029643077,1.102527142,-0.07586275,-0.009305339,0.006014887
1786181302.969807863,-0.025413861,-0.029643077,1.102527142,-0.07586275,-0.009305339,0.006014887
1786181302.975612402,0.075904496,-0.068705574,0.69578886,0.000836292,-0.003979016,0.01134121
1786181302.979823589,0.075904496,-0.068705574,0.69578886,0.000836292,-0.003979016,0.01134121
1786181302.985614538,0.083228715,-0.079936042,0.893786907,0.061556369,-0.005044281,0.01134121
1786181302.989841700,0.083228715,-0.079936042,0.893786907,0.061556369,-0.005044281,0.01134121
1786181302.995607138,0.013892779,-0.009623546,1.157947063,0.083926924,-0.002913753,0.01666753
1786181302.999848366,0.013892779,-0.009623546,1.157947063,0.083926924,-0.002913753,0.01666753
1786181303.005607843,-0.026878705,0.021870594,1.032702923,0.048773192,-0.001848487,0.019863326
1786181303.010239124,-0.020286908,-0.035502452,0.864734173,0.013619466,-0.008240074,0.002819091
1786181303.015642643,-0.031273238,0.035054188,0.924060345,0.006162615,-0.000783224,0.00921068
1786181303.019735098,-0.031273238,0.035054188,0.924060345,0.006162615,-0.000783224,0.00921068
1786181303.025606394,-0.048118941,0.009907704,1.012927532,-0.021534262,-0.013566397,0.001753829
1786181303.030006170,-0.048118941,0.009907704,1.012927532,-0.021534262,-0.013566397,0.001753829
1786181303.035431385,-0.05129277,0.005513173,1.05882597,-0.049231142,-0.008240074,-0.005703025
1786181303.039789438,-0.05129277,0.005513173,1.05882597,-0.049231142,-0.008240074,-0.005703025
1786181303.045615196,-0.006615034,-0.046732921,0.939929485,-0.020468997,-0.003979016,0.000688568
1786181303.049773932,-0.006615034,-0.046732921,0.939929485,-0.020468997,-0.003979016,0.000688568
1786181303.055604935,0.036109574,-0.057719249,0.86766386,0.033859491,-0.005044281,-0.001441963
1786181303.059873104,0.036109574,-0.057719249,0.86766386,0.033859491,-0.005044281,-0.001441963
1786181303.065617085,0.016090045,-0.016703624,0.995105267,0.071143746,-0.003979016,0.00388436
1786181303.069872141,0.016090045,-0.016703624,0.995105267,0.071143746,-0.003979016,0.00388436
1786181303.075614691,-0.013939252,0.020649891,1.056384563,0.046642669,0.001347305,0.001753829
1786181303.079755306,-0.013939252,0.020649891,1.056384563,0.046642669,0.001347305,0.001753829
1786181303.085618734,-0.020042768,0.026753407,0.99241972,-0.00662056,0.000282042,0.002819091
1786181303.089833975,-0.020042768,0.026753407,0.99241972,-0.00662056,0.000282042,0.002819091
1786181303.095610142,-0.011497846,0.008931141,0.978503704,-0.036447965,-0.006109545,-0.001441963
1786181303.099801540,-0.011497846,0.008931141,0.978503704,-0.036447965,-0.006109545,-0.001441963
1786181303.105612278,-0.011986127,-0.016215343,0.998767376,-0.028991112,-0.009305339,-0.003572494
1786181303.110002041,-0.011986127,-0.016215343,0.998767376,-0.028991112,-0.009305339,-0.003572494
1786181303.115622997,-0.005638471,-0.032816906,0.958972454,-0.011946881,-0.002913753,0.002819091
1786181303.120015621,-0.005638471,-0.032816906,0.958972454,-0.011946881,-0.002913753,0.002819091
1786181303.125614882,0.05417598,-0.054789562,0.945300579,0.021076318,0.001347305,0.00388436
1786181303.129745483,0.05417598,-0.054789562,0.945300579,0.021076318,0.001347305,0.00388436
1786181303.135607958,0.032447465,-0.009623546,0.938220501,0.046642669,-0.000783224,0.000688568
1786181303.139863491,0.032447465,-0.009623546,0.938220501,0.046642669,-0.000783224,0.000688568
1786181303.145614862,-0.016380658,0.009419423,1.047839642,0.044512138,0.010934686,0.004949622
1786181303.149754524,-0.016380658,0.009419423,1.047839642,0.044512138,0.010934686,0.004949622
1786181303.155620813,-0.019310346,0.047993641,1.078113079,0.004032086,0.014130479,0.002819091
1786181303.160004139,-0.019310346,0.047993641,1.078113079,0.004032086,0.014130479,0.002819091
1786181303.165609837,-0.036644332,0.027241688,0.997058392,-0.022599528,0.002412571,-0.008898817
1786181303.169874668,-0.036644332,0.027241688,0.997058392,-0.022599528,0.002412571,-0.008898817
1786181303.175610304,-0.097435348,-0.017191906,0.987292767,-0.035382703,0.000282042,-0.009964079
1786181303.180000305,-0.097435348,-0.017191906,0.987292767,-0.035382703,0.000282042,-0.009964079
1786181303.185654879,-0.079613082,-0.03061964,1.017810345,-0.032186911,0.0045431,-0.023812518
1786181303.189741611,-0.079613082,-0.03061964,1.017810345,-0.032186911,0.0045431,-0.023812518
1786181303.195611477,-0.053490035,0.011616688,1.098865032,0.025337376,0.013065217,-0.035530426
1786181303.199965000,-0.003685346,-0.03452589,0.92991972,-0.00662056,0.0045431,-0.046183072
1786181303.205613375,-0.07106816,-0.001322764,1.069324017,-0.007685823,0.000282042,-0.047248341
1786181303.209996223,-0.021995893,-0.046977062,0.952136517,0.023206845,0.005608363,-0.048313603
1786181303.215639830,-0.072777145,-0.007670421,0.918933392,-0.020468997,-0.006109545,-0.052574657
1786181303.219771624,-0.017845502,-0.012309093,1.027331829,0.055164784,0.0045431,-0.051509395
1786181303.225607157,-0.005638471,-0.04233839,0.929187298,-0.009816352,-0.001848487,-0.058966242
1786181303.229956150,-0.004906049,0.037983876,1.053454876,0.048773192,0.0045431,-0.050444134
1786181303.235642672,0.05026973,-0.037211437,0.957995892,0.01681526,0.006673628,-0.062162034
1786181303.239753246,-0.011986127,0.024800282,1.033435345,-0.002359501,-0.005044281,-0.060031511
1786181303.245652437,0.037818559,-0.034770031,0.972644329,0.037055284,0.007738894,-0.056835718
1786181303.249854565,-0.006370893,-0.001811046,1.00047636,-0.030056378,-0.001848487,-0.05790098
1786181303.255612850,-0.013450971,0.003071767,1.024158001,0.035990022,0.009869421,-0.052574657
1786181303.259866714,0.025123248,-0.028666515,0.95360136,-0.015142675,0.006673628,-0.06109678
1786181303.265613079,-0.04763066,0.040669423,1.026843548,0.010423672,0.003477834,-0.065357827
1786181303.269878864,0.018531451,-0.086039558,0.967517376,0.034924753,0.019456802,-0.078141011
1786181303.275607347,-0.084251754,0.068745598,0.909656048,-0.023664789,-0.008240074,-0.083467327
1786181303.279856443,-0.06301152,-0.068461433,1.037585735,0.055164784,0.014130479,-0.086663119
1786181303.285616636,-0.133568153,0.013569813,0.91844511,-0.013012147,-0.000783224,-0.103707351
1786181303.289874315,-0.184593543,-0.03843214,1.178454876,0.031728961,0.009869421,-0.120751582
1786181303.295608997,-0.13259159,0.012837391,0.976550579,-0.011946881,0.010934686,-0.149513721
1786181303.299764633,-0.20681034,0.001851064,0.972400188,-0.01407741,0.016261009,-0.171884269
1786181303.305611134,-0.122337691,-0.107523933,1.046618938,0.009358408,0.014130479,-0.204907477
1786181303.309988499,-0.190452918,0.035542469,0.823962688,-0.026860585,0.002412571,-0.2315391
1786181303.315611362,-0.193870887,-0.090922371,1.03538847,0.033859491,0.000282042,-0.250713855
1786181303.319747686,-0.10598027,-0.036967296,0.954577923,0.027467905,-0.003979016,-0.286932826
1786181303.325613499,-0.194359168,0.026265126,1.021960735,-0.00662056,-0.013566397,-0.301846534
1786181303.330009222,-0.141380653,-0.063090339,1.066150188,0.039185815,0.001347305,-0.316760242
1786181303.335761786,-0.134056434,0.001118642,1.020740032,0.009358408,-0.015696926,-0.34445712
1786181303.339771271,-0.110374801,0.040669423,1.055408001,0.000836292,0.009869421,-0.360436082
1786181303.345607281,0.050758012,-0.105570808,0.982898235,0.000836292,0.017326275,-0.386002451
1786181303.349908352,0.01804317,0.016499501,0.951648235,0.006162615,0.001347305,-0.398785621
1786181303.355614424,0.027076373,0.006978017,0.942126751,-0.00449003,0.008804156,-0.403046668
1786181303.359822989,0.029273639,-0.046977062,0.922595501,0.017880524,-0.006109545,-0.401981413
1786181303.365622044,0.000220904,0.007954579,1.008533001,0.008293143,-0.014631662,-0.404111922
1786181303.369916439,0.017310748,-0.021586437,1.045154095,0.006162615,0.005608363,-0.389198244
1786181303.375612736,0.117896684,0.004048329,1.09032011,0.039185815,0.005608363,-0.397720337
1786181303.379796743,0.10105098,0.019673329,0.981189251,-0.035382703,0.000282042,-0.387067705
1786181303.385625839,0.190650597,-0.004008311,1.041491985,0.026402639,0.011999952,-0.366827667
1786181303.389920235,0.192359582,-0.065775886,0.968738079,0.008293143,0.001347305,-0.36256662
1786181303.395638466,0.186500207,0.056538563,0.918933392,-0.00449003,0.003477834,-0.341261327
1786181303.399837017,0.279029489,-0.044291515,0.923816204,0.031728961,0.007738894,-0.317825496
1786181303.405607462,0.204810753,-0.008891124,1.036120892,0.027467905,-0.005044281,-0.295454949
1786181303.409950018,0.188697472,0.05141161,1.092273235,0.023206845,0.006673628,-0.258170694
1786181303.415608883,0.2231213,0.002095204,0.947986126,0.033859491,-0.002913753,-0.236865401
1786181303.419771910,0.131812707,0.032368641,0.96898222,-0.009816352,-0.013566397,-0.203842223
1786181303.425606489,0.171851769,-0.025004406,1.080066204,0.01681526,0.018391537,-0.174014807
1786181303.429885626,0.202613488,-0.000834483,0.976062298,0.006162615,0.017326275,-0.161231637
1786181303.435611010,0.216773644,0.068257317,0.973620892,-0.035382703,0.02371786,-0.127143174
1786181303.439828873,0.265601754,-0.021098156,1.057849407,0.029598434,0.020522067,-0.10477262
1786181303.445628166,0.123756059,-0.001811046,0.912829876,-0.050296403,0.006673628,-0.079206266
1786181303.449879885,0.07761348,0.020405751,0.939685345,0.058360577,0.005608363,-0.054705188
1786181303.455614328,-0.020531049,0.000630361,0.915027142,-0.034317434,-0.015696926,-0.048313603
1786181303.459871531,-0.015892377,-0.023783702,1.092029095,0.039185815,0.009869421,-0.021681987
1786181303.465804815,0.080299027,-0.010111827,1.032214642,0.01681526,0.021587333,-0.021681987
1786181303.469802380,-0.021995893,0.041157704,1.107898235,-0.02579532,0.006673628,-0.013159871
1786181303.475613832,0.079810746,-0.001811046,1.055408001,0.020011052,0.014130479,-0.01422514
1786181303.479843378,0.036109574,-0.025248546,0.889880657,-0.037513226,-0.005044281,-0.007833555
1786181303.485621691,-0.003197065,-0.010600109,0.948230267,0.031728961,0.0045431,-0.000376701
1786181303.489979506,-0.048118941,-0.045268077,0.864245892,-0.010881618,-0.005044281,-0.006768286
1786181303.495685577,-0.083763473,0.045552235,1.058581829,0.015749995,0.000282042,-0.005703025
1786181303.499735117,-0.02077519,-0.042582531,0.991199017,0.011488937,0.006673628,-0.000376701
1786181303.505612612,-0.046409957,0.05922411,1.146472454,-0.019403733,-0.006109545,0.00388436
1786181303.509894133,0.021216998,-0.019145031,0.995105267,0.022141581,-0.000783224,0.00388436
1786181303.515631199,0.02194942,0.011372548,0.942859173,-0.049231142,-0.010370604,-0.004637755
1786181303.519759178,0.017066607,-0.033305187,0.956042767,0.020011052,0.003477834,0.001753829
1786181303.525623083,-0.002220503,-0.04624464,0.908435345,-0.032186911,-0.006109545,-0.003572494
1786181303.529919147,-0.022972455,0.031636219,1.025378704,0.009358408,-0.002913753,0.000688568
1786181303.535621643,-0.011253705,-0.061137218,1.008533001,0.013619466,-0.006109545,0.004949622
1786181303.540073872,-0.053490035,0.044575673,1.065417767,-0.011946881,-0.003979016,-0.000376701
1786181303.545672178,0.012427935,-0.044291515,1.026355267,0.043446869,0.003477834,0.004949622
1786181303.549746990,-0.003685346,0.027241688,0.99266386,-0.037513226,0.001347305,-0.002507232
1786181303.555609703,0.027076373,-0.019389171,0.976306438,0.053034253,0.002412571,0.006014887
1786181303.559903383,0.014625201,-0.003275889,0.917468548,-0.030056378,-0.002913753,0.001753829
1786181303.565617323,0.004615435,0.017720204,1.005603313,0.020011052,0.001347305,0.00388436
1786181303.569859982,0.009254107,-0.031107921,0.932849407,-0.013012147,0.002412571,0.000688568
1786181303.575614691,-0.019066205,0.049458485,1.085681438,-0.015142675,0.002412571,0.00388436
1786181303.579957724,0.024634967,-0.035014171,0.99266386,-0.007685823,0.006673628,0.002819091
1786181303.585621357,-0.019554486,0.042134266,1.034167767,-0.050296403,0.002412571,0.00921068
1786181303.589905024,0.015601764,-0.023539562,1.002185345,0.008293143,0.0045431,0.006014887
1786181303.595613956,-0.012718549,-0.023051281,0.94163847,-0.040709026,-0.00717481,0.00388436
1786181303.599913120,-0.004417768,0.008931141,1.009021282,0.023206845,0.0045431,0.004949622
1786181303.605611086,-0.012474408,-0.050883312,0.959949017,-0.023664789,0.001347305,0.00388436
1786181303.609940290,-0.023704877,0.038716298,1.055896282,0.013619466,0.0045431,0.006014887
1786181303.615638494,0.009498248,-0.035502452,0.925769329,0.002966821,0.003477834,0.004949622
1786181303.619819641,-0.015892377,0.033101063,1.047595501,-0.009816352,-0.001848487,0.010275945
1786181303.625606298,0.017554889,-0.054545421,0.955066204,0.023206845,0.0045431,-0.001441963
1786181303.629791260,-0.022972455,0.017476063,0.985339642,-0.039643757,-0.00717481,-0.002507232
1786181303.635678053,-0.01686894,-0.038920421,1.022204876,0.030663697,0.001347305,-0.000376701
1786181303.639729500,-0.038597457,-0.013285656,0.971911907,-0.042839549,-0.003979016,0.001753829
1786181303.645618677,-0.043236129,0.019429188,1.030261517,0.028533168,0.000282042,0.006014887
1786181303.649887562,0.000709185,-0.054545421,0.979724407,-0.00662056,0.001347305,0.006014887
1786181303.655606508,-0.018089643,0.040181141,1.025866985,0.017880524,0.000282042,0.00388436
1786181303.659807682,0.053199418,-0.056742687,0.923327923,0.034924753,-0.000783224,-0.001441963
1786181303.665605783,-0.00905644,0.044575673,0.920154095,-0.020468997,-0.010370604,-0.000376701
1786181303.669843197,-0.000267378,-0.04233839,1.049304485,0.051968984,-0.000783224,0.001753829
1786181303.675647497,-0.030052533,0.035542469,0.970691204,-0.058818519,-0.002913753,-0.003572494
1786181303.679702997,-0.031273238,0.015767079,1.121814251,0.018945787,-0.002913753,0.01134121
1786181303.685620070,0.01413692,-0.019389171,0.977283001,-0.055622727,-0.001848487,0.001753829
1786181303.690240860,-0.009788861,0.031147938,1.016345501,-0.017273204,-0.00717481,0.000688568
1786181303.695786476,0.025611529,-0.069193855,0.864001751,-0.023664789,-0.003979016,-0.002507232
1786181303.699788809,-0.028099408,0.018452626,0.989978313,-0.020468997,-0.011435868,-0.002507232
1786181303.705617666,-0.002220503,-0.064555183,0.985827923,0.013619466,0.001347305,-0.000376701
1786181303.710077286,-0.03566777,0.029683094,1.017322063,-0.021534262,-0.008240074,0.002819091
1786181303.715609312,-0.014915815,-0.01890089,1.104480267,0.032794226,0.002412571,0.004949622
1786181303.719748497,0.007545122,-0.007914562,0.957995892,-0.021534262,-0.010370604,0.007080153
1786181303.725615978,-0.002952924,0.014790516,1.008533001,0.018945787,-0.008240074,0.007080153
1786181303.730021000,0.028541217,-0.070658699,0.881335735,0.008293143,-0.009305339,0.00388436
1786181303.735689878,-0.041771285,0.036519032,0.982165813,-0.007685823,-0.013566397,0.000688568
1786181303.739675760,-0.001732221,-0.048441906,0.99266386,0.026402639,0.000282042,0.00388436
1786181303.745608807,-0.02883183,0.044331532,1.048083782,-0.034317434,-0.010370604,0.008145414
1786181303.750042439,-0.014915815,-0.020854015,1.040027142,0.017880524,-0.000783224,0.007080153
1786181303.755418062,0.018531451,0.017231923,0.962634563,-0.048165873,-0.005044281,0.006014887
1786181303.759799480,0.003883013,-0.012797374,1.015368938,0.009358408,-0.000783224,0.004949622
1786181303.765613556,0.029029498,-0.040385265,0.938952923,-0.021534262,0.000282042,0.004949622
1786181303.769941092,-0.014427533,0.033589344,1.030261517,-0.011946881,-0.005044281,0.004949622
1786181303.775634766,0.023170123,-0.057230968,0.985827923,-0.000228972,0.0045431,0.010275945
1786181303.779733419,-0.02101933,0.02797411,0.983874798,-0.023664789,-0.005044281,0.007080153
1786181303.785608768,0.016090045,-0.050883312,1.039050579,0.023206845,0.006673628,0.00921068
1786181303.790140629,0.007300982,-0.000834483,0.938464642,-0.023664789,-0.006109545,0.006014887
1786181303.795615911,-0.00515019,-0.017191906,1.061267376,0.042381607,-0.000783224,0.007080153
1786181303.799955130,0.011695514,-0.030375499,0.926501751,-0.005555294,-0.000783224,0.007080153
1786181303.805611134,-0.034691207,0.014058094,1.037341595,0.022141581,-0.005044281,0.00921068
1786181303.809943914,0.006324419,-0.040141124,0.952868938,0.01468473,0.005608363,0.00388436
1786181303.815613508,-0.031029096,0.047749501,1.019031048,-0.007685823,-0.006109545,0.008145414
1786181303.819913387,0.009986529,-0.058695812,1.012439251,0.028533168,0.006673628,0.007080153
1786181303.825469732,-0.002464643,0.049458485,0.994128704,-0.030056378,-0.001848487,0.001753829
1786181303.829720497,0.009986529,-0.010355968,1.01610136,-0.00662056,0.008804156,0.00388436
1786181303.835622072,0.033912309,-0.018656749,0.96116972,-0.038578495,0.003477834,-0.000376701
1786181303.839906216,-0.011497846,0.000630361,1.042468548,-0.021534262,0.005608363,0.002819091
1786181303.845632792,0.018775592,-0.052836437,0.939685345,-0.024730055,0.005608363,0.002819091
1786181303.849749088,-0.023216596,0.017964344,1.005847454,-0.018338468,0.002412571,0.001753829
1786181303.855619431,0.010963092,-0.080424324,0.994128704,0.01681526,0.010934686,0.006014887
1786181303.859882832,-0.019798627,0.018696766,0.983142376,-0.015142675,-0.000783224,0.010275945
1786181303.865633011,0.004859576,-0.034037609,1.040515423,0.051968984,0.006673628,0.007080153
1786181303.869795561,0.00656856,-0.004740733,0.983630657,-0.01407741,0.001347305,0.001753829
1786181303.875667334,-0.010521283,-0.002787608,1.066394329,0.034924753,0.003477834,0.00388436
1786181303.879863024,0.017066607,-0.022318859,0.917956829,-0.011946881,0.0045431,-0.002507232
1786181303.885639191,-0.040794723,0.040425282,1.00047636,-0.002359501,0.000282042,-0.005703025
1786181303.889837503,0.001197466,-0.051127452,0.937243938,-0.000228972,0.008804156,0.002819091
1786181303.895623207,-0.037865035,0.044087391,0.965564251,-0.040709026,-0.000783224,-0.004637755
1786181303.900064230,0.008277545,-0.018656749,1.04710722,-0.000228972,0.010934686,0.001753829
1786181303.905622721,0.006324419,0.018940907,0.97679472,-0.057753257,-0.000783224,-0.003572494
1786181303.909986496,-0.009544721,-0.007914562,1.058337688,-0.00662056,0.000282042,0.001753829
1786181303.915615559,-0.004173628,-0.033061046,0.946277142,-0.041774288,0.001347305,-0.001441963
1786181303.919886351,-0.034447066,0.016743641,1.06663847,-0.00449003,0.008804156,0.000688568
1786181303.925624132,0.002906451,-0.068217292,0.932116985,-0.008751089,0.009869421,0.004949622
1786181303.929844856,-0.010277143,0.046284657,1.050525188,-0.008751089,0.005608363,0.006014887
1786181303.935616970,0.03830684,-0.051371593,0.962878704,0.020011052,0.010934686,0.008145414
1786181303.939876556,0.005836138,0.013569813,0.965564251,-0.020468997,-0.001848487,0.001753829
1786181303.945615768,0.014625201,-0.043559093,0.986316204,0.044512138,0.003477834,0.012406472
1786181303.949865341,-0.01320683,-0.001078624,0.947009563,-0.019403733,-0.001848487,0.004949622
1786181303.955627203,-0.03981816,-0.000346202,1.048816204,0.02427211,0.0045431,0.010275945
1786181303.959967136,0.001685747,-0.029398937,0.991443157,-0.01407741,0.007738894,0.007080153
1786181303.965635538,-0.028099408,0.042622548,1.045398235,-0.021534262,0.001347305,0.008145414
1786181303.969846964,0.036109574,-0.058207531,0.960437298,0.007227879,0.007738894,0.010275945
1786181303.975621939,0.001197466,0.035054188,0.983142376,-0.031121643,0.003477834,0.001753829
1786181303.979875326,0.011451373,-0.066996589,1.014880657,0.025337376,0.009869421,0.004949622
1786181303.985611439,-0.017845502,0.025776844,0.954089642,-0.032186911,0.000282042,0.00388436
1786181303.989776611,-0.018333783,-0.011332531,1.042712688,0.021076318,0.010934686,0.004949622
1786181303.995610237,0.003394732,-0.040629406,0.96116972,-0.026860585,0.006673628,0.008145414
1786181303.999879122,-0.020286908,0.010640126,1.052966595,0.023206845,0.002412571,0.012406472
1786181304.005618334,0.033668168,-0.055766124,0.951159954,-0.001294237,0.008804156,0.004949622
1786181304.010232449,-0.02101933,0.039204579,1.015613079,-0.00662056,-0.002913753,0.001753829
1786181304.015644312,-0.003197065,-0.064799324,1.002429485,0.021076318,0.005608363,0.004949622
1786181304.019804716,-0.042747848,0.028706532,0.960925579,-0.021534262,-0.006109545,0.001753829
1786181304.025623798,-0.030784955,-0.023295421,1.012683392,0.027467905,0.006673628,0.010275945
1786181304.029793262,-0.010765424,-0.008402843,0.930408001,-0.022599528,-0.001848487,0.001753829
1786181304.035861969,-0.01320683,-0.001811046,1.021472454,0.017880524,-0.001848487,0.004949622
1786181304.039707899,0.027076373,-0.024760265,0.958972454,-0.015142675,0.0045431,-0.000376701
1786181304.045616865,-0.024437299,0.035542469,1.075183392,-0.01407741,-0.003979016,-0.000376701
1786181304.050000429,0.008277545,-0.058207531,0.969470501,0.000836292,0.000282042,-0.001441963
1786181304.055460215,-0.023216596,0.032368641,1.020984173,-0.031121643,-0.011435868,0.000688568
1786181304.059844255,-0.003197065,-0.063578621,0.985339642,0.020011052,0.000282042,0.004949622
1786181304.065612316,-0.015159955,0.003071767,0.942859173,-0.031121643,-0.008240074,-0.001441963
1786181304.069808006,-0.011253705,-0.038676281,1.016833782,0.023206845,0.003477834,0.004949622
1786181304.075612783,0.016578326,-0.015727062,0.986804485,-0.01407741,0.001347305,-0.003572494
1786181304.079872370,-0.02101933,0.006001454,1.025134563,0.01681526,-0.000783224,0.006014887
1786181304.085615158,0.023658404,-0.041361827,1.001697063,0.012554201,0.000282042,0.002819091
1786181304.089962482,-0.031517379,0.019429188,0.994616985,-0.011946881,-0.009305339,0.007080153
1786181304.095611811,0.011207232,-0.05015089,0.991199017,0.025337376,0.002412571,0.00388436
1786181304.099809408,-0.019310346,0.019917469,0.899158001,-0.024730055,-0.009305339,0.006014887
1786181304.105632305,-0.015159955,-0.041361827,1.051990032,0.029598434,-0.000783224,0.00921068
1786181304.110193968,0.009986529,0.000630361,0.946765423,-0.016207939,-0.005044281,0.00921068
1786181304.115633726,-0.019066205,0.016743641,1.11375761,0.015749995,-0.002913753,0.006014887
1786181304.119745016,0.029517779,-0.031596202,0.98875761,-0.016207939,0.001347305,0.006014887
1786181304.125628710,-0.030052533,0.020894032,1.023425579,-0.017273204,-0.008240074,0.001753829
1786181304.130008221,0.010718951,-0.057230968,0.963855267,-0.007685823,0.006673628,0.00921068
1786181304.135611534,-0.034935348,0.016987782,0.959949017,-0.017273204,-0.006109545,0.010275945
1786181304.139830351,-0.005638471,-0.052592296,1.040759563,0.010423672,0.011999952,0.010275945
1786181304.145615816,0.019508014,0.018452626,0.993640423,-0.019403733,0.001347305,0.01134121
1786181304.149735928,0.011695514,-0.017191906,1.046863079,0.004032086,0.008804156,0.008145414
1786181304.155650854,0.037330277,-0.02671339,0.928210735,-0.010881618,-0.003979016,0.008145414
1786181304.159857512,-0.020042768,-0.010355968,1.004626751,0.004032086,-0.006109545,0.010275945
1786181304.165611029,0.000220904,-0.053080577,0.912341595,0.01468473,-0.002913753,0.006014887
1786181304.169863939,-0.058372848,0.015278798,0.95360136,-0.005555294,-0.010370604,0.004949622
1786181304.175611973,-0.012474408,-0.04624464,0.985827923,0.022141581,0.001347305,0.004949622
1786181304.179859400,-0.022972455,0.024556141,0.989734173,-0.00449003,-0.011435868,0.008145414
1786181304.185608864,-0.000267378,-0.010600109,1.060779095,0.033859491,0.001347305,0.004949622
1786181304.189784527,0.022925982,0.008931141,0.991199017,-0.019403733,-0.00717481,-0.004637755
1786181304.195616722,-0.021507611,0.004048329,1.024646282,-0.00662056,0.003477834,-0.004637755
1786181304.199925661,0.01828731,-0.016703624,0.962390423,-0.033252172,0.006673628,-0.007833555
1786181304.205611467,-0.038841598,0.029438954,0.854724407,-0.033252172,0.014130479,0.004949622
1786181304.209874392,0.070533402,-0.07505323,0.999499798,0.006162615,0.026913652,0.010275945
1786181304.215607643,0.020240435,0.004780751,1.049548626,-0.02579532,0.009869421,0.007080153
1786181304.220087290,0.085914262,0.001118642,1.020740032,0.030663697,0.020522067,0.008145414
1786181304.225736618,0.037574418,0.015034657,1.056628704,-0.021534262,0.003477834,0.010275945
1786181304.229811192,-0.02492558,-0.062113781,1.09398222,0.020011052,0.011999952,0.010275945
1786181304.235611200,0.017066607,-0.010355968,0.846179485,-0.011946881,0.013065217,0.01134121
1786181304.239879847,-0.032738082,-0.008891124,1.010730267,0.027467905,0.017326275,0.014537003
1786181304.245613337,0.020972857,-0.070414558,0.934314251,0.01468473,0.020522067,0.017732795
1786181304.249835491,-0.027366986,0.046284657,0.963611126,0.011488937,0.000282042,0.01134121
1786181304.255606651,0.036353715,-0.036967296,1.005603313,0.046642669,0.013065217,0.012406472
1786181304.259838820,-0.048607223,0.028706532,1.079089642,-0.015142675,-0.000783224,0.000688568
1786181304.265612602,-0.037620895,-0.029887218,1.029284954,0.022141581,0.015195744,0.001753829
1786181304.269931078,-0.019554486,0.018452626,0.943835735,-0.030056378,0.002412571,-0.001441963
1786181304.275723696,-0.058128707,-0.005229014,1.021228313,-0.010881618,0.006673628,0.002819091
1786181304.279766321,-0.002708784,-0.051859874,0.849597454,-0.02579532,-0.001848487,0.002819091
1786181304.285616398,-0.04763066,0.034565907,1.014636517,-0.011946881,-0.008240074,-0.001441963
1786181304.289889336,-0.000511518,-0.064555183,1.026843548,0.010423672,0.005608363,-0.001441963
1786181304.295609474,-0.042991988,0.045063954,1.056384563,-0.019403733,-0.008240074,-0.005703025
