time_s,raw_x,raw_y,raw_z,raw_qx,raw_qy,raw_qz,raw_qw,bias_x,bias_y,bias_z,bias_qx,bias_qy,bias_qz,bias_qw
5.326997804599999853e+01,4.474170593183403639e+02,6.610775447404957106e+01,-8.025650900844729563e+01,-8.391788908404401032e-03,-6.412611379195740091e-02,-3.909117899191658085e-01,-9.181532507762806272e-01,1.501858848895238729e+01,3.787805339958028839e+01,-2.826153712491574765e-01,7.657937422641124432e-03,-4.337199910021860734e-03,-1.498438324804055553e-03,-9.999601488929237281e-01
5.327414298000000059e+01,4.475343679551194782e+02,6.612542716974297718e+01,-8.027282458557199618e+01,-8.394452616690356930e-03,-6.412812611731372181e-02,-3.909364322143293879e-01,-9.181425938128996433e-01,1.502153174154688742e+01,3.788654248683367598e+01,-2.826781785159904747e-01,7.657464197203197459e-03,-4.333723289450451717e-03,-1.490817404790220624e-03,-9.999601789811355390e-01
5.327998161299999680e+01,4.476988513543159343e+02,6.615020738226731112e+01,-8.029570003154780977e+01,-8.387077219871695230e-03,-6.412953411774081902e-02,-3.909731283589950035e-01,-9.181269371338204310e-01,1.502565679605374172e+01,3.789844384308992176e+01,-2.827658889359320749e-01,7.667682720968033855e-03,-4.331954971781051301e-03,-1.481712198378319243e-03,-9.999601218732546704e-01
5.328439211799999953e+01,4.478231268605513833e+02,6.616892950662558803e+01,-8.031298190124698522e+01,-8.380963995938166960e-03,-6.413270522454962708e-02,-3.910062599372324255e-01,-9.181126620698449869e-01,1.502877018503349582e+01,3.790743502177897284e+01,-2.828312343205141577e-01,7.675379835380851702e-03,-4.333013299038132940e-03,-1.480688816058322232e-03,-9.999600597527698032e-01
5.328984642000000349e+01,4.479768430743217777e+02,6.619208664402320608e+01,-8.033435623940700054e+01,-8.381871503744035140e-03,-6.413997358142362049e-02,-3.910533407957735852e-01,-9.180920937855491237e-01,1.503261762686570790e+01,3.791855536534287552e+01,-2.829113683446409233e-01,7.676152027148285678e-03,-4.334390741293257278e-03,-1.486648023780003493e-03,-9.999600390138654316e-01
5.329413390100000214e+01,4.480976993969336490e+02,6.621029442550386079e+01,-8.035116082755052958e+01,-8.385867431367138164e-03,-6.414444505429629795e-02,-3.910943765763921776e-01,-9.180742649733860672e-01,1.503564172711529423e+01,3.792729774134635079e+01,-2.829744846549591131e-01,7.674452275146652000e-03,-4.333228406458031895e-03,-1.495907147786879401e-03,-9.999600432895602298e-01
5.330000948899999713e+01,4.482633583972078668e+02,6.623525599613823545e+01,-8.037419453690766602e+01,-8.377723616084123068e-03,-6.414866809209357479e-02,-3.911385113159343563e-01,-9.180552418534396741e-01,1.503978939631340950e+01,3.793928009267468582e+01,-2.830614126250485807e-01,7.684706242273298127e-03,-4.334638134137718327e-03,-1.494543821414710859e-03,-9.999599604689090038e-01
5.330414748199999764e+01,4.483800526955291161e+02,6.625284280676947901e+01,-8.039041964817336350e+01,-8.368537128986908505e-03,-6.415287736631078430e-02,-3.911616597298248066e-01,-9.180451687522529491e-01,1.504271343859938348e+01,3.794772027590657615e+01,-2.831228784911125618e-01,7.694173238766247556e-03,-4.337763857704932807e-03,-1.484760528314767918e-03,-9.999598886900715744e-01
5.330999112100000303e+01,4.485448823775822689e+02,6.627768686848042989e+01,-8.041333696247464502e+01,-8.364324449001160275e-03,-6.415895579568818563e-02,-3.911995387888821951e-01,-9.180286418838383700e-01,1.504684453373118380e+01,3.795964103484727303e+01,-2.832101014125787963e-01,7.699729861295018588e-03,-4.339125041493071232e-03,-1.477159609937726869e-03,-9.999598512707518205e-01
5.331408572200000151e+01,4.486604010174444852e+02,6.629509942260857258e+01,-8.042939797356758902e+01,-8.358082763970806073e-03,-6.416291791122555321e-02,-3.912283011168323221e-01,-9.180161647938804848e-01,1.504973895178069832e+01,3.796799475855467421e+01,-2.832716069234322287e-01,7.706886741634420140e-03,-4.341181190279788833e-03,-1.474020323949610340e-03,-9.999597918450068290e-01
5.331997442200000137e+01,4.488265688478623474e+02,6.632014729428253474e+01,-8.045250029594176056e+01,-8.354452631747321181e-03,-6.417248360181074252e-02,-3.912721552230470357e-01,-9.179968387836153765e-01,1.505390029497358384e+01,3.798001014758145999e+01,-2.833603869447807733e-01,7.710895419879764366e-03,-4.345739875042598649e-03,-1.472602585492432687e-03,-9.999597432288899190e-01
5.332443809499999787e+01,4.489525516317816596e+02,6.633913866268494530e+01,-8.047001508097247324e+01,-8.350297133461167046e-03,-6.418034062738403600e-02,-3.913076650035340331e-01,-9.179811913782426336e-01,1.505705406433931337e+01,3.798911901221684673e+01,-2.834278340561637854e-01,7.715114142121982932e-03,-4.350400668288515599e-03,-1.473901328384240924e-03,-9.999596885088286591e-01
5.332996845200000280e+01,4.491086736052730544e+02,6.636267558728521010e+01,-8.049171946194111626e+01,-8.340714402737295710e-03,-6.418839533385198304e-02,-3.913465352734386005e-01,-9.179641451152612541e-01,1.506096276751061502e+01,3.800040583948178607e+01,-2.835117820716520631e-01,7.724784932134640472e-03,-4.356123286562475945e-03,-1.469638599734927192e-03,-9.999595952087518835e-01
5.333410549100000253e+01,4.492254869319324371e+02,6.638028869393343712e+01,-8.050795850165063428e+01,-8.339252996196687764e-03,-6.419458132982781839e-02,-3.913722060121627710e-01,-9.179527814373279471e-01,1.506388878816878574e+01,3.800885000332922914e+01,-2.835746437111254514e-01,7.726521844898491531e-03,-4.358183280210874318e-03,-1.463137701937094375e-03,-9.999595823465775579e-01
5.333998680100000200e+01,4.493915875804195252e+02,6.640533688587296979e+01,-8.053104836126783539e+01,-8.336652276736166919e-03,-6.420128541802347377e-02,-3.914131003135709053e-01,-9.179348996973635266e-01,1.506805136089171526e+01,3.802085605377650523e+01,-2.836639934131126584e-01,7.730534534628533995e-03,-4.359579606403781935e-03,-1.458613474760051898e-03,-9.999595518560717711e-01
5.334428405700000297e+01,4.495129769959779082e+02,6.642364428346076011e+01,-8.054792245276259166e+01,-8.337440252992900716e-03,-6.420344200564329085e-02,-3.914470796548574216e-01,-9.179202519578373298e-01,1.507109348214908451e+01,3.802962961203626691e+01,-2.837295804659176746e-01,7.732297112184375459e-03,-4.357203762529076804e-03,-1.459906868954898669e-03,-9.999595466961025414e-01
5.334997153300000150e+01,4.496736692440430829e+02,6.644787964114280499e+01,-8.057025906996922515e+01,-8.341759485449183262e-03,-6.420610425438461055e-02,-3.914904535093333138e-01,-9.179015285073985897e-01,1.507511792386243066e+01,3.804124298588053676e+01,-2.838164469743045815e-01,7.731605084927859785e-03,-4.352537404481275803e-03,-1.460102604212375893e-03,-9.999595720834610901e-01
5.335433936100000096e+01,4.497971006521544837e+02,6.646649549156228431e+01,-8.058741514915131177e+01,-8.342037868670422116e-03,-6.421198360817782780e-02,-3.915217409365107093e-01,-9.178877697950575953e-01,1.507820656162986062e+01,3.805016299772251642e+01,-2.838827025292928741e-01,7.732253721678285403e-03,-4.353586785880421937e-03,-1.457895662414892103e-03,-9.999595657198939724e-01
5.336009168599999697e+01,4.499596892795415215e+02,6.649101775241355483e+01,-8.061001250204753887e+01,-8.338687715897998010e-03,-6.422130082329863265e-02,-3.915673856476785675e-01,-9.178676774485429180e-01,1.508227236953084116e+01,3.806191219977235107e+01,-2.839696235120927059e-01,7.736156169056355829e-03,-4.358063615063740084e-03,-1.459574445177282782e-03,-9.999595135862722195e-01
5.336405610999999993e+01,4.500717649780478382e+02,6.650792226598380807e+01,-8.062558898254224005e+01,-8.336026572937792548e-03,-6.422631311570013712e-02,-3.916018089558675475e-01,-9.178526649670042392e-01,1.508507383449825845e+01,3.807001069982114672e+01,-2.840298154242958395e-01,7.739886085547473260e-03,-4.360116198073200021e-03,-1.463911449685366016e-03,-9.999594694353315383e-01
5.336997699700000197e+01,4.502391845577021172e+02,6.653317700274644153e+01,-8.064885698455458396e+01,-8.334744164888711893e-03,-6.423506010439597458e-02,-3.916501222145224448e-01,-9.178314501380089308e-01,1.508925854529655730e+01,3.808210800265970164e+01,-2.841203747114199873e-01,7.742316956871063242e-03,-4.363161948565263612e-03,-1.467221506661848434e-03,-9.999594324806384549e-01
5.337438678699999883e+01,4.503639032222920378e+02,6.655199346406183736e+01,-8.066619014108648855e+01,-8.333713593370008915e-03,-6.424158440534877279e-02,-3.916850266108365397e-01,-9.178161079321403015e-01,1.509237696684418317e+01,3.809111989929431275e+01,-2.841882686204332265e-01,7.744132558245396016e-03,-4.365421286324471482e-03,-1.468512436445689644e-03,-9.999594066656593006e-01
5.337983989699999654e+01,4.505181616748923830e+02,6.657526996561914245e+01,-8.068762873485115961e+01,-8.334332243216436426e-03,-6.424562926032365007e-02,-3.917308177398407532e-01,-9.177962761200769704e-01,1.509623545952847756e+01,3.810226580217416625e+01,-2.842731247538065054e-01,7.746358638466116844e-03,-4.363881083102471962e-03,-1.473046915887744326e-03,-9.999593894766529711e-01
5.338411974899999990e+01,4.506392559251348189e+02,6.659354403183377258e+01,-8.070445839350753658e+01,-8.338322672876940372e-03,-6.424654892522764504e-02,-3.917676271729119142e-01,-9.177804637414700428e-01,1.509926502562194273e+01,3.811101449641726902e+01,-2.843405632562921448e-01,7.745816263081678824e-03,-4.359265207368379601e-03,-1.477762073055772889e-03,-9.999594068543612435e-01
5.338998365399999813e+01,4.508052048097492275e+02,6.661858877163741965e+01,-8.072752150016198414e+01,-8.340019695045145301e-03,-6.425156189454178657e-02,-3.918110327076935739e-01,-9.177615678999251347e-01,1.510341663043253391e+01,3.812300226773374590e+01,-2.844334905507254208e-01,7.746675694073756543e-03,-4.357562885718457499e-03,-1.476384970528183717e-03,-9.999594096506152496e-01
5.339436030400000277e+01,4.509290902782581725e+02,6.663728615948811296e+01,-8.074473798261750801e+01,-8.341367751317472351e-03,-6.425790917783577583e-02,-3.918423036140101789e-01,-9.177477604388889487e-01,1.510651484788166243e+01,3.813195044893397778e+01,-2.845028198246572493e-01,7.746160143627186731e-03,-4.358616063613239729e-03,-1.474168476329992469e-03,-9.999594123244917032e-01
5.339985227599999718e+01,4.510845766770465275e+02,6.666075340231360258e+01,-8.076634493230955059e+01,-8.350232617775744590e-03,-6.426539626407680450e-02,-3.918905383152794242e-01,-9.177265597318249313e-01,1.511040107050626169e+01,3.814318016765121655e+01,-2.845895734400315513e-01,7.739614110663423432e-03,-4.357100476036618146e-03,-1.481622089290384478e-03,-9.999594586006196328e-01
5.340420985200000104e+01,4.512079707217980626e+02,6.667937765326473709e+01,-8.078349096074120439e+01,-8.360074935641555877e-03,-6.427115219368037535e-02,-3.919318452010484566e-01,-9.177084269309444542e-01,1.511348345599569676e+01,3.815209154587525120e+01,-2.846578670495608088e-01,7.732082414725819156e-03,-4.354767877402522004e-03,-1.491016324302974622e-03,-9.999595130646973251e-01
5.340998220400000207e+01,4.513714607094661915e+02,6.670405548344568558e+01,-8.080620681193141763e+01,-8.365770653984420241e-03,-6.427925248888324838e-02,-3.919799291736243974e-01,-9.176872706460931228e-01,1.511756620874941603e+01,3.816389809659281696e+01,-2.847476424087291846e-01,7.728292288206742647e-03,-4.354683768985509636e-03,-1.495777557242634415e-03,-9.999595356198567320e-01
5.341440391500000118e+01,4.514967230548070916e+02,6.672296510225710620e+01,-8.082361059259454805e+01,-8.367353299076415660e-03,-6.428299191982024541e-02,-3.920169787182220533e-01,-9.176711680908591351e-01,1.512069440140467336e+01,3.817294358573300173e+01,-2.848165411981253836e-01,7.728919807481698587e-03,-4.353436532746621582e-03,-1.499449219846196940e-03,-9.999595307016190260e-01
5.341985535599999935e+01,4.516511887623290136e+02,6.674628588445693822e+01,-8.084507131814446268e+01,-8.389656459367759653e-03,-6.428831505158215387e-02,-3.920640459342221162e-01,-9.176504836254436581e-01,1.512455261431536258e+01,3.818409713507288927e+01,-2.849018146356177006e-01,7.710797214761213290e-03,-4.344690842747826395e-03,-1.506853373490729718e-03,-9.999596975182072356e-01
5.342405533800000228e+01,4.517702189633757257e+02,6.676425831918562892e+01,-8.086160797981682435e+01,-8.419817878148497942e-03,-6.429565374715520698e-02,-3.920963463577800678e-01,-9.176358922519348704e-01,1.512752605386931215e+01,3.819269108403687341e+01,-2.849673467530018378e-01,7.683424400736021953e-03,-4.335710248390731159e-03,-1.509161293877922397e-03,-9.999599437169017779e-01
5.342998289999999884e+01,4.519382456057811055e+02,6.678963007617474545e+01,-8.088495035046214809e+01,-8.455140325596008366e-03,-6.430782754630338938e-02,-3.921481716085019054e-01,-9.176125682565917652e-01,1.513172285554264285e+01,3.820482078838776374e+01,-2.850595444701520820e-01,7.651086246874536090e-03,-4.327810269002770223e-03,-1.518723688805162899e-03,-9.999602114163720357e-01
5.343428182600000298e+01,4.520601314477866026e+02,6.680803488849069538e+01,-8.090188222764876969e+01,-8.475503094165852749e-03,-6.431797341116562983e-02,-3.921902820974133563e-01,-9.175936719332434821e-01,1.513476584746757148e+01,3.821361817211498391e+01,-2.851265609728267370e-01,7.632197912835142831e-03,-4.325543421880884663e-03,-1.530231604500531398e-03,-9.999603480240411013e-01
5.344000029499999727e+01,4.522222984773494545e+02,6.683252300737235885e+01,-8.092440947842113985e+01,-8.491923683829638927e-03,-6.433214246412452542e-02,-3.922399357916548923e-01,-9.175713026507980041e-01,1.513881318604194171e+01,3.822532133436718738e+01,-2.852163281833375863e-01,7.616249571095554810e-03,-4.327024523702187146e-03,-1.537929887698581254e-03,-9.999604514044055925e-01
5.344428324700000132e+01,4.523437820373594036e+02,6.685086963284300055e+01,-8.094128511985982755e+01,-8.496233489248539855e-03,-6.434325835916493430e-02,-3.922723603848973783e-01,-9.175566219031299209e-01,1.514184560780254962e+01,3.823408775983014607e+01,-2.852841341163702693e-01,7.611178152074286885e-03,-4.331501583860473611e-03,-1.537996337856932559e-03,-9.999604705329262488e-01
5.344998288099999684e+01,4.525054838575040321e+02,6.687529342255160714e+01,-8.096374778625094848e+01,-8.500178845850754616e-03,-6.435410035910152371e-02,-3.923128933727041412e-01,-9.175384953341721994e-01,1.514588380821888514e+01,3.824575535004146332e+01,-2.853754518036500376e-01,7.607473417046740037e-03,-4.334396067426705620e-03,-1.535085337483693387e-03,-9.999604906554790951e-01
5.345432114599999807e+01,4.526285899281841125e+02,6.689388973279527306e+01,-8.098084935415188568e+01,-8.501819493371304617e-03,-6.435934560904610358e-02,-3.923417533674638524e-01,-9.175257719882432550e-01,1.514895957188524456e+01,3.825463667432640591e+01,-2.854460481917201475e-01,7.606970642147620025e-03,-4.334267463452800596e-03,-1.530586623039368807e-03,-9.999605019338485556e-01
5.345999503099999828e+01,4.527896308062840376e+02,6.691821817584687437e+01,-8.100322047583195229e+01,-8.501791464034383697e-03,-6.436702488910830966e-02,-3.923768351592349934e-01,-9.175102314847773943e-01,1.515298329472729932e+01,3.826625306387067127e+01,-2.855390548838340758e-01,7.607839475753510293e-03,-4.335584949452178302e-03,-1.521675968203211075e-03,-9.999605032119543990e-01
5.346398568099999693e+01,4.529029184881068772e+02,6.693533308290982120e+01,-8.101895675885054970e+01,-8.500242813751253748e-03,-6.437300211873309141e-02,-3.923996363486834116e-01,-9.175000751301057855e-01,1.515581228949065462e+01,3.827442435764503159e+01,-2.856039446866597276e-01,7.609524122235930901e-03,-4.337556527978739078e-03,-1.513279835380233924e-03,-9.999604945847310189e-01
5.346998333900000233e+01,4.530732140579563634e+02,6.696106099608378770e+01,-8.104260918484354193e+01,-8.493087825036455679e-03,-6.438292741295163768e-02,-3.924459637613155749e-01,-9.174796300977953178e-01,1.516006101731817246e+01,3.828670762302311914e+01,-2.856999010469392086e-01,7.616797061832917930e-03,-4.343804071708080167e-03,-1.513435210834145755e-03,-9.999604118576734813e-01
5.347431778899999699e+01,4.531963093842450121e+02,6.697965881618317496e+01,-8.105970435343135705e+01,-8.484428258991875277e-03,-6.439078087571045717e-02,-3.924881584992997996e-01,-9.174611093954680996e-01,1.516312969275853106e+01,3.829558659186496072e+01,-2.857683892966660366e-01,7.625479390224497792e-03,-4.350692785179329294e-03,-1.522779262766699821e-03,-9.999603015518542248e-01
5.347997474600000345e+01,4.533569955313911350e+02,6.700393857092643657e+01,-8.108201900087020420e+01,-8.493163574600344490e-03,-6.439984556536733351e-02,-3.925406032754964469e-01,-9.174379547652045108e-01,1.516713499590811587e+01,3.830717698502599688e+01,-2.858576378088354963e-01,7.618725869162072846e-03,-4.350660516663101308e-03,-1.533458126659907302e-03,-9.999603368511039703e-01
5.348408985100000024e+01,4.534739102841433009e+02,6.702160746045062467e+01,-8.109825506558269126e+01,-8.514093815112781446e-03,-6.440557844413956345e-02,-3.925768446804359657e-01,-9.174218510001471705e-01,1.517005127668056552e+01,3.831560960936420202e+01,-2.859231793336561855e-01,7.600657256477582474e-03,-4.344073607015531968e-03,-1.540123383086109288e-03,-9.999604927464541548e-01
5.348999023399999686e+01,4.536415842460966701e+02,6.704695201389195347e+01,-8.112153992377228917e+01,-8.533709447900510517e-03,-6.440952021158226348e-02,-3.926251912980336378e-01,-9.174007023473196298e-01,1.517423735443829536e+01,3.832770219136697420e+01,-2.860178863021927698e-01,7.585769450504544278e-03,-4.334576290133695421e-03,-1.545014126704283720e-03,-9.999606394661627595e-01
5.349432921399999685e+01,4.537649140878221488e+02,6.706559617485871172e+01,-8.113866561039066028e+01,-8.540490293463032928e-03,-6.440927248482974932e-02,-3.926580840671529682e-01,-9.173865786353291307e-01,1.517731733260356819e+01,3.833659598662003276e+01,-2.860871333529695915e-01,7.582924854536061271e-03,-4.327553428554889968e-03,-1.545179219488089853e-03,-9.999606912039858964e-01
5.349991702999999887e+01,4.539237719060570271e+02,6.708961220117861046e+01,-8.116072286975466454e+01,-8.544059251896291701e-03,-6.441325814248995141e-02,-3.926993205769873097e-01,-9.173686144867513326e-01,1.518128251792014716e+01,3.834805119426805931e+01,-2.861753565884195272e-01,7.582253304303271553e-03,-4.324445646572661409e-03,-1.543871507853803761e-03,-9.999607117609404794e-01
5.350413894599999765e+01,4.540438201263486917e+02,6.710776053221984228e+01,-8.117739045703754641e+01,-8.542854308280492179e-03,-6.441952180774054848e-02,-3.927296284215097133e-01,-9.173552113604808156e-01,1.518427547140182021e+01,3.835670750082823588e+01,-2.862417150220049056e-01,7.584006355449484857e-03,-4.326582822298338619e-03,-1.541734762720014867e-03,-9.999606925187628503e-01
5.350999236100000189e+01,4.542102911432980363e+02,6.713292693591368732e+01,-8.120050266012434292e+01,-8.546492453589757052e-03,-6.443205807904323068e-02,-3.927741191733802317e-01,-9.173352487864046001e-01,1.518842183550412095e+01,3.836871083440378527e+01,-2.863339300887093875e-01,7.580190572112934823e-03,-4.331137936751818136e-03,-1.541851094564117286e-03,-9.999607015529488052e-01
5.351429247800000155e+01,4.543326120408987663e+02,6.715142103701121812e+01,-8.121748496680491769e+01,-8.553065009906862110e-03,-6.444409769123057852e-02,-3.928086185853364443e-01,-9.173195694613623941e-01,1.519146871623617301e+01,3.837753044920351186e+01,-2.864021041407533996e-01,7.572798631773727460e-03,-4.335653849412954113e-03,-1.544198323944668281e-03,-9.999607343681635729e-01
5.351997756899999814e+01,4.544943650825103418e+02,6.717588114974869029e+01,-8.123994194329894469e+01,-8.566809189939806821e-03,-6.445226350910601698e-02,-3.928554421036973832e-01,-9.172988156093763168e-01,1.519550056711795172e+01,3.838919242381727770e+01,-2.864932602183498100e-01,7.561491344132108272e-03,-4.332554210277693441e-03,-1.548877747069314767e-03,-9.999608261329002712e-01
5.352431392599999782e+01,4.546177708240787751e+02,6.719454504509424453e+01,-8.125707533712231623e+01,-8.581148558392270170e-03,-6.445257971757144266e-02,-3.928920819455163360e-01,-9.172829665930174459e-01,1.519857838927756255e+01,3.839808859032347499e+01,-2.865638349480892910e-01,7.551696070480010820e-03,-4.323271672192709539e-03,-1.553649209844796316e-03,-9.999609329282022063e-01
5.353001761400000191e+01,4.547801226183553354e+02,6.721910113684640464e+01,-8.127961555278761807e+01,-8.594942788302304890e-03,-6.445604707567485769e-02,-3.929335422954566837e-01,-9.172648343270273230e-01,1.520262749382218637e+01,3.840979113949298807e+01,-2.866572205978251131e-01,7.541889934356556073e-03,-4.315556880352781031e-03,-1.552309296755904986e-03,-9.999610423415892235e-01
5.353403758999999695e+01,4.548945700788355566e+02,6.723641194660061160e+01,-8.129550361013123450e+01,-8.601093939636017191e-03,-6.446064150166383455e-02,-3.929580187758227039e-01,-9.172539682988654075e-01,1.520547958391474097e+01,3.841804049261405396e+01,-2.867223588929181388e-01,7.537147712157290722e-03,-4.313287403846725876e-03,-1.545997225487596169e-03,-9.999610976676621688e-01
5.353999614699999654e+01,4.550642404874495242e+02,6.726207600956794863e+01,-8.131905555284743059e+01,-8.604271058483201062e-03,-6.447128006083263640e-02,-3.930077593340843278e-01,-9.172318799900449626e-01,1.520970395855827384e+01,3.843027032800510057e+01,-2.868175119508204474e-01,7.534827219992347273e-03,-4.316370977641508476e-03,-1.550895115666947642e-03,-9.999610942655161594e-01
5.354438877100000127e+01,4.551893469098736773e+02,6.728100080369955549e+01,-8.133642056601476611e+01,-8.602233968129065558e-03,-6.448194476939152209e-02,-3.930543504340525685e-01,-9.172111850464863547e-01,1.521281782513270464e+01,3.843928762529382226e+01,-2.868873915950320708e-01,7.536587716723546805e-03,-4.323397186602323528e-03,-1.565013740981989173e-03,-9.999610286477896848e-01
5.354997730200000206e+01,4.553485485107494810e+02,6.730508634893300268e+01,-8.135851774294052063e+01,-8.602972595743949361e-03,-6.448940030784069966e-02,-3.930998139597404184e-01,-9.171911700268760015e-01,1.521678224020602599e+01,3.845076114155661173e+01,-2.869768656207167257e-01,7.537391955923863560e-03,-4.324785177892673076e-03,-1.568143277907599852e-03,-9.999610116811193938e-01
5.355440854999999800e+01,4.554748113977595949e+02,6.732419186818557932e+01,-8.137604305265153926e+01,-8.606199105826562931e-03,-6.449046533408259174e-02,-3.931249115151107532e-01,-9.171803078807245768e-01,1.521992972193184457e+01,3.845985918899112477e+01,-2.870485306739161135e-01,7.536891369572938648e-03,-4.319898309778092901e-03,-1.558863445679380295e-03,-9.999610510874081815e-01
5.356002616899999680e+01,4.556349143715559080e+02,6.734842102171874956e+01,-8.139826455500958957e+01,-8.597255382275225191e-03,-6.448790720428276835e-02,-3.931562370214741753e-01,-9.171671441538986613e-01,1.522392334905980427e+01,3.847139363428269121e+01,-2.871394695456264134e-01,7.549729594104231771e-03,-4.315166824226843514e-03,-1.545650027451196023e-03,-9.999609951814758535e-01
5.356426906600000137e+01,4.557558615928992936e+02,6.736672498786965946e+01,-8.141504959166103106e+01,-8.580656015866877998e-03,-6.448302286869983524e-02,-3.931795254799103079e-01,-9.171576597550962218e-01,1.522693867480590235e+01,3.848010627908137593e+01,-2.872070156011912734e-01,7.569601888246181923e-03,-4.312698864624721004e-03,-1.534575592622529870e-03,-9.999608726512788648e-01
5.356984138499999659e+01,4.559147342425031297e+02,6.739076761422059292e+01,-8.143709528035533651e+01,-8.570608014152833812e-03,-6.448449231386105263e-02,-3.932188019200043017e-01,-9.171408118418283850e-01,1.523089457454486961e+01,3.849155035390617741e+01,-2.872940283867674860e-01,7.582305032610659086e-03,-4.312524629612519977e-03,-1.530338732067643495e-03,-9.999607836535774341e-01
5.357411122300000272e+01,4.560364941949695208e+02,6.740919328639938612e+01,-8.145399003818488382e+01,-8.571913790124160992e-03,-6.449166003373581202e-02,-3.932555571007801953e-01,-9.171245361941980923e-01,1.523392274487315134e+01,3.850032064581925084e+01,-2.873603590983802580e-01,7.581774340662153326e-03,-4.314741300384066988e-03,-1.534990395829153925e-03,-9.999607709854636539e-01
5.357997345900000141e+01,4.562036973616507112e+02,6.743449725999013822e+01,-8.147718989104886589e+01,-8.560923352068535580e-03,-6.449946611324726409e-02,-3.933054191495604091e-01,-9.171027078414144551e-01,1.523807951213934153e+01,3.851236349455637509e+01,-2.874520249059125399e-01,7.593546432463769286e-03,-4.320875943445386114e-03,-1.539845923201019944e-03,-9.999606477047945363e-01
5.358444499899999869e+01,4.563312639959067383e+02,6.745380645740470982e+01,-8.149489005687158283e+01,-8.542789610257776889e-03,-6.450386774241353982e-02,-3.933429943061659273e-01,-9.170864520982762169e-01,1.524125357155484650e+01,3.852155089558512202e+01,-2.875226346925203180e-01,7.612061015895072412e-03,-4.327913146524530429e-03,-1.542381855665540379e-03,-9.999604725953410433e-01
5.358974528299999918e+01,4.564825071356156627e+02,6.747670442472441721e+01,-8.151587570294384477e+01,-8.528977977131861621e-03,-6.450803789029647961e-02,-3.933805687045647259e-01,-9.170701705692333450e-01,1.524502124158750505e+01,3.853244257771978454e+01,-2.876074242954324567e-01,7.626973581039970911e-03,-4.331977283350070713e-03,-1.538332002831842293e-03,-9.999603476045736405e-01
5.359429645499999850e+01,4.566124023064207904e+02,6.749637308481476339e+01,-8.153389969666181969e+01,-8.523715522998184108e-03,-6.451071964198591691e-02,-3.934068524395532562e-01,-9.170587559031099234e-01,1.524825893393257559e+01,3.854179587424098230e+01,-2.876814003237050943e-01,7.633739135360902671e-03,-4.331794113121594479e-03,-1.528796000117171915e-03,-9.999603113970898516e-01
5.359997558599999934e+01,4.567745248488287189e+02,6.752092308204196058e+01,-8.155639530120991765e+01,-8.534083670664065549e-03,-6.451777254583559995e-02,-3.934454856835267189e-01,-9.170415891533382213e-01,1.525229923337197846e+01,3.855346835859539567e+01,-2.877744571012006425e-01,7.625507851293905279e-03,-4.328623939704251238e-03,-1.524409546582238895e-03,-9.999603946258736054e-01
5.360412192300000100e+01,4.568929136076309874e+02,6.753885059967065274e+01,-8.157282135891661312e+01,-8.554017513491178962e-03,-6.452562841893667855e-02,-3.934779518543372046e-01,-9.170269207967868264e-01,1.525524754299001984e+01,3.856199125008186002e+01,-2.878418929086114519e-01,7.607324799578924282e-03,-4.324161626114862191e-03,-1.526692220388241143e-03,-9.999605489450517082e-01
5.361005186999999950e+01,4.570622630342198818e+02,6.756449513656373540e+01,-8.159631585272153131e+01,-8.567526236279560808e-03,-6.453562900331827334e-02,-3.935238922359077796e-01,-9.170063774711921800e-01,1.525946200555936727e+01,3.857418146312764407e+01,-2.879371508285589187e-01,7.595546693821865307e-03,-4.322483598431136470e-03,-1.528403060296452303e-03,-9.999606431205423362e-01
5.361409258799999833e+01,4.571776832476907089e+02,6.758197412515652047e+01,-8.161232760243044027e+01,-8.566510132009331688e-03,-6.454160173325403094e-02,-3.935548616913422948e-01,-9.169926757553589214e-01,1.526233396758659744e+01,3.858248855876180983e+01,-2.880017845404042598e-01,7.597215167855409304e-03,-4.324545395720160584e-03,-1.528510117313988019e-03,-9.999606213674790967e-01
5.361997556699999734e+01,4.573457620845391034e+02,6.760743039939154642e+01,-8.163564370686881944e+01,-8.569654026281512890e-03,-6.455075082242321682e-02,-3.935953233030224374e-01,-9.169746360026108656e-01,1.526651744656835241e+01,3.859458424361304196e+01,-2.880960691099530568e-01,7.594962260134723031e-03,-4.325952023784844849e-03,-1.523957551540105300e-03,-9.999606393457375342e-01
5.362473511700000017e+01,4.574817748497380876e+02,6.762803314568695612e+01,-8.165451096594273395e+01,-8.575937897718296024e-03,-6.455851966951332843e-02,-3.936243144706953467e-01,-9.169615858282891274e-01,1.526990405665677386e+01,3.860437175289985134e+01,-2.881725443636427020e-01,7.589351606981693463e-03,-4.325799459213320979e-03,-1.516465049155957777e-03,-9.999606939950085316e-01
5.362982821399999978e+01,4.576273487485781288e+02,6.765008675648016379e+01,-8.167470369490794724e+01,-8.575558445649760636e-03,-6.456240899187142002e-02,-3.936533631671329525e-01,-9.169488452524039435e-01,1.527352887357840849e+01,3.861484714912946004e+01,-2.882543518841676478e-01,7.591495362271291278e-03,-4.324246950722959032e-03,-1.505780334212165504e-03,-9.999607005838073714e-01
